row;subject_id;trial_index;trial_type;rt;key_press;musical_type;stimulus;options;responses
8409;5a0e9f5c9b760100013a7944;23;survey-multi-select;13400;NULL;Icon2;Rushed;"[" Mischeif"," Bird"," Hero"," Red"," Strength"," River"," Ocean"," Rushed"," Quarrel"," Arrival"," Needle"," Blossom"," Peaceful"," Blue"," Basement"," None of the above"]";"{"Q0":[" Rushed"]}"
8410;5a0e9f5c9b760100013a7944;24;audio-keyboard-response;NULL;NULL;NULL;Mischief;NULL;NULL
8411;5a0e9f5c9b760100013a7944;25;survey-multi-select;12878;NULL;Ind;Mischief;"[" Cradle"," Wideness"," Jungle"," Blue"," Bird"," Red"," Mischeif"," Toxin"," Circle"," Angel"," Sigh"," Ocean"," Peaceful"," Celebration"," Quarrel"," None of the above"]";"{"Q0":[" Mischeif"]}"
8412;5a0e9f5c9b760100013a7944;26;audio-keyboard-response;NULL;NULL;NULL;Needle;NULL;NULL
8413;5a0e9f5c9b760100013a7944;27;survey-multi-select;14534;NULL;Icon2;Needle;"[" Jungle"," Cradle"," Celebration"," Departure"," Needle"," Peaceful"," Devotion"," Wideness"," Hero"," Angel"," Fight"," Ocean"," Narrowness"," Quarrel"," Rushed"," None of the above"]";"{"Q0":[" Jungle"," Rushed"]}"
8414;5a0e9f5c9b760100013a7944;28;audio-keyboard-response;NULL;NULL;NULL;Blossom;NULL;NULL
8415;5a0e9f5c9b760100013a7944;29;survey-multi-select;17838;NULL;Icon2;Blossom;"[" Quarrel"," Blossom"," Sigh"," Cradle"," Celebration"," Ocean"," Mischeif"," River"," Needle"," Angel"," Narrowness"," Blue"," Red"," Toxin"," Departure"," None of the above"]";"{"Q0":[" Blossom"," Sigh"," Angel"," Departure"]}"
8416;5a0e9f5c9b760100013a7944;30;audio-keyboard-response;NULL;NULL;NULL;Blue;NULL;NULL
8417;5a0e9f5c9b760100013a7944;31;survey-multi-select;12369;NULL;Ind;Blue;"[" Celebration"," Narrowness"," Quarrel"," Angel"," Circle"," Mockery"," Blue"," Bird"," Departure"," Blossom"," Needle"," Basement"," Strength"," Jungle"," Rushed"," None of the above"]";"{"Q0":[" Blue"," Basement"]}"
8418;5a0e9f5c9b760100013a7944;32;audio-keyboard-response;NULL;NULL;NULL;Hero;NULL;NULL
8419;5a0e9f5c9b760100013a7944;33;survey-multi-select;12042;NULL;Ind;Hero;"[" Peaceful"," Angel"," Strength"," Red"," Mischeif"," Toxin"," Blue"," Sigh"," Ocean"," Devotion"," Basement"," Needle"," Arrival"," Rushed"," River"," None of the above"]";"{"Q0":[" River"]}"
8420;5a0e9f5c9b760100013a7944;34;audio-keyboard-response;NULL;NULL;NULL;Strength;NULL;NULL
8421;5a0e9f5c9b760100013a7944;35;survey-multi-select;10945;NULL;Ind;Strength;"[" Angel"," Departure"," River"," Jungle"," Narrowness"," Hero"," Fight"," Blossom"," Mockery"," Wideness"," Celebration"," Sigh"," Mischeif"," Ocean"," Circle"," None of the above"]";"{"Q0":[" Departure"," Hero"]}"
8422;5a0e9f5c9b760100013a7944;36;audio-keyboard-response;NULL;NULL;NULL;Celebration;NULL;NULL
8423;5a0e9f5c9b760100013a7944;37;survey-multi-select;10214;NULL;Icon1;Celebration;"[" Bird"," Quarrel"," Staircase"," Arrival"," Blue"," Red"," Cradle"," Celebration"," Blossom"," Ocean"," Sigh"," Strength"," Circle"," Devotion"," Toxin"," None of the above"]";"{"Q0":[" Celebration"]}"
8424;5a0e9f5c9b760100013a7944;38;audio-keyboard-response;NULL;NULL;NULL;Basement;NULL;NULL
8425;5a0e9f5c9b760100013a7944;39;survey-multi-select;10781;NULL;Icon2;Basement;"[" Blue"," Peaceful"," Strength"," Basement"," Mockery"," Toxin"," Blossom"," Circle"," Celebration"," Wideness"," River"," Angel"," Hero"," Cradle"," Fight"," None of the above"]";"{"Q0":[" Blue"," Basement"," Toxin"]}"
8426;5a0e9f5c9b760100013a7944;40;audio-keyboard-response;NULL;NULL;NULL;Buzzsaw;NULL;NULL
8427;5a0e9f5c9b760100013a7944;41;survey-multi-select;14169;NULL;Icon1;Buzzsaw;"[" Blue"," Devotion"," Wideness"," Ocean"," Arrival"," River"," Staircase"," Basement"," Departure"," Celebration"," Bird"," Rushed"," Quarrel"," Mischeif"," Fight"," None of the above"]";"{"Q0":[" Quarrel"," Mischeif"," Fight"]}"
8428;5a0e9f5c9b760100013a7944;42;audio-keyboard-response;NULL;NULL;NULL;Bird;NULL;NULL
8429;5a0e9f5c9b760100013a7944;43;survey-multi-select;10549;NULL;Icon2;Bird;"[" Narrowness"," Toxin"," Basement"," Ocean"," Jungle"," Departure"," Cradle"," Sigh"," Hero"," Blossom"," Mockery"," Arrival"," Circle"," Blue"," Angel"," None of the above"]";"{"Q0":[" Jungle"]}"
8430;5a0e9f5c9b760100013a7944;44;audio-keyboard-response;NULL;NULL;NULL;Mockery;NULL;NULL
8431;5a0e9f5c9b760100013a7944;45;survey-multi-select;8549;NULL;Icon1;Mockery;"[" Arrival"," Circle"," Celebration"," Bird"," Devotion"," Peaceful"," Wideness"," Staircase"," Red"," Ocean"," River"," Mockery"," Mischeif"," Basement"," Toxin"," None of the above"]";"{"Q0":[" Mischeif"]}"
8432;5a0e9f5c9b760100013a7944;46;audio-keyboard-response;NULL;NULL;NULL;Toxin;NULL;NULL
8433;5a0e9f5c9b760100013a7944;47;survey-multi-select;9403;NULL;Ind;Toxin;"[" Toxin"," River"," Mischeif"," Fight"," Hero"," Bird"," Departure"," Red"," Basement"," Jungle"," Narrowness"," Angel"," Devotion"," Ocean"," Mockery"," None of the above"]";"{"Q0":[" Fight"]}"
8434;5a0e9f5c9b760100013a7944;48;audio-keyboard-response;NULL;NULL;NULL;Departure;NULL;NULL
8435;5a0e9f5c9b760100013a7944;49;survey-multi-select;9130;NULL;Ind;Departure;"[" Hero"," Rushed"," Wideness"," Mockery"," Needle"," Sigh"," Blue"," Blossom"," Staircase"," Red"," Angel"," River"," Devotion"," Departure"," Basement"," None of the above"]";"{"Q0":[" Sigh"," Devotion"]}"
8436;5a0e9f5c9b760100013a7944;50;audio-keyboard-response;NULL;NULL;NULL;River;NULL;NULL
8437;5a0e9f5c9b760100013a7944;51;survey-multi-select;11956;NULL;Icon2;River;"[" Quarrel"," Angel"," Narrowness"," Strength"," Basement"," Arrival"," Peaceful"," River"," Jungle"," Rushed"," Mischeif"," Celebration"," Red"," Fight"," Ocean"," None of the above"]";"{"Q0":[" River"," Rushed"]}"
8438;5a0e9f5c9b760100013a7944;52;audio-keyboard-response;NULL;NULL;NULL;Red;NULL;NULL
8439;5a0e9f5c9b760100013a7944;53;survey-multi-select;13293;NULL;Ind;Red;"[" River"," Wideness"," Mischeif"," Red"," Devotion"," Narrowness"," Basement"," Needle"," Arrival"," Staircase"," Blue"," Rushed"," Bird"," Peaceful"," Toxin"," None of the above"]";"{"Q0":[" River"," Narrowness"," Rushed"]}"
8440;5a0e9f5c9b760100013a7944;54;audio-keyboard-response;NULL;NULL;NULL;Fight;NULL;NULL
8441;5a0e9f5c9b760100013a7944;55;survey-multi-select;12488;NULL;Icon1;Fight;"[" Sigh"," Arrival"," Departure"," Angel"," Hero"," Devotion"," Mockery"," Quarrel"," Peaceful"," Mischeif"," Cradle"," Toxin"," Jungle"," Needle"," Bird"," None of the above"]";"{"Q0":[" Quarrel"]}"
8442;5a0e9f5c9b760100013a7944;56;audio-keyboard-response;NULL;NULL;NULL;Staircase;NULL;NULL
8443;5a0e9f5c9b760100013a7944;57;survey-multi-select;11731;NULL;Icon2;Staircase;"[" Sigh"," Needle"," Bird"," Peaceful"," Ocean"," Toxin"," Basement"," Quarrel"," Angel"," Jungle"," Rushed"," Red"," Fight"," Departure"," Wideness"," None of the above"]";"{"Q0":[" Fight"]}"
8444;5a0e9f5c9b760100013a7944;58;audio-keyboard-response;NULL;NULL;NULL;Narrowness;NULL;NULL
8445;5a0e9f5c9b760100013a7944;59;survey-multi-select;8657;NULL;Icon2;Narrowness;"[" Devotion"," Strength"," Blossom"," Red"," Mischeif"," Ocean"," Mockery"," Fight"," Jungle"," Bird"," River"," Basement"," Narrowness"," Hero"," Circle"," None of the above"]";"{"Q0":[" None of the above"]}"
8446;5a0e9f5c9b760100013a7944;60;audio-keyboard-response;NULL;NULL;NULL;Circle;NULL;NULL
8447;5a0e9f5c9b760100013a7944;61;survey-multi-select;12076;NULL;Icon2;Circle;"[" Fight"," Angel"," Rushed"," Wideness"," Hero"," Jungle"," Staircase"," Peaceful"," Narrowness"," Circle"," Celebration"," Blue"," Arrival"," Cradle"," Devotion"," None of the above"]";"{"Q0":[" Peaceful"," Devotion"]}"
8448;5a0e9f5c9b760100013a7944;62;audio-keyboard-response;NULL;NULL;NULL;Quarrel;NULL;NULL
8449;5a0e9f5c9b760100013a7944;63;survey-multi-select;11345;NULL;Icon1;Quarrel;"[" Angel"," River"," Cradle"," Mischeif"," Narrowness"," Bird"," Sigh"," Quarrel"," Hero"," Staircase"," Mockery"," Arrival"," Blue"," Fight"," Basement"," None of the above"]";"{"Q0":[" Mischeif"," Staircase"]}"
8450;5a0e9f5c9b760100013a7944;64;audio-keyboard-response;NULL;NULL;NULL;Peaceful;NULL;NULL
8451;5a0e9f5c9b760100013a7944;65;survey-multi-select;10627;NULL;Ind;Peaceful;"[" Blossom"," Angel"," Arrival"," Bird"," Quarrel"," Devotion"," Fight"," Sigh"," Rushed"," Needle"," Hero"," Basement"," Staircase"," Blue"," Mockery"," None of the above"]";"{"Q0":[" Blossom"," Arrival"]}"
8452;5a0e9f5c9b760100013a7944;66;html-keyboard-response;4927;32;NULL;"Thank you for completing the main part of the experiment. We have one final question for you before you are finished. <br> Press the spacebar to continue.";NULL;NULL
8453;5a0e9f5c9b760100013a7944;67;survey-multi-choice;3421;NULL;NULL;NULL;NULL;"{"Q0":"No"}"
8454;58ee9ca4ac62dc00019367b7;0;html-keyboard-response;48560;32;NULL;"This experiment is being conducted at Vassar College.  It consists of several tasks, each of which involves viewing various items and making simple judgments about them. The study takes approximately 15 minutes to complete. Participation poses minimal ris";NULL;NULL
8455;58ee9ca4ac62dc00019367b7;1;html-keyboard-response;26949;32;NULL;"Because this experiment features auditory stimuli, it is important to test that your speakers or headphones are working at a comfortable volume before you begin. When you are ready to start the experiment, click the spacebar to continue. In the following ";NULL;NULL
8456;58ee9ca4ac62dc00019367b7;2;audio-keyboard-response;6339;75;NULL;MusicStimuli/K.mp3;NULL;NULL
8457;58ee9ca4ac62dc00019367b7;3;html-keyboard-response;11123;32;NULL;"In this experiment you will hear brief music clips and be asked to make judgments about them. A short music clip will play, and then you will then be presented with a list of 15 words. Check off the words you thought of when you heard the music. Please ke";NULL;NULL
8458;58ee9ca4ac62dc00019367b7;4;html-keyboard-response;4728;32;NULL;"Only click "None of the Above" if you believe none of the given words matched what you were thinking of when you listened to the music. In other words, if you click "None of the Above" there should be no other words checked off.<br><br> Press the spacebar";NULL;NULL
8459;58ee9ca4ac62dc00019367b7;5;html-keyboard-response;1115;32;NULL;"Now we will begin the experiment.<br><br> Press the spacebar continue.";NULL;NULL
8460;58ee9ca4ac62dc00019367b7;6;audio-keyboard-response;NULL;NULL;NULL;Mockery;NULL;NULL
8461;58ee9ca4ac62dc00019367b7;7;survey-multi-select;11667;NULL;Icon1;Mockery;"[" Staircase"," Hero"," Departure"," Mockery"," Ocean"," Cradle"," Toxin"," Celebration"," Blossom"," Rushed"," Circle"," Red"," Jungle"," Bird"," Quarrel"," None of the above"]";"{"Q0":[" None of the above"]}"
8462;58ee9ca4ac62dc00019367b7;8;audio-keyboard-response;NULL;NULL;NULL;Buzzsaw;NULL;NULL
8463;58ee9ca4ac62dc00019367b7;9;survey-multi-select;9319;NULL;Icon1;Buzzsaw;"[" Circle"," Mischeif"," Angel"," River"," Devotion"," Departure"," Quarrel"," Bird"," Toxin"," Strength"," Narrowness"," Basement"," Hero"," Sigh"," Blossom"," None of the above"]";"{"Q0":[" None of the above"]}"
8464;58ee9ca4ac62dc00019367b7;10;audio-keyboard-response;NULL;NULL;NULL;Peaceful;NULL;NULL
8465;58ee9ca4ac62dc00019367b7;11;survey-multi-select;10096;NULL;Ind;Peaceful;"[" Celebration"," Angel"," Ocean"," Fight"," Rushed"," Blossom"," Basement"," Devotion"," Jungle"," Departure"," Cradle"," Sigh"," Bird"," Peaceful"," River"," None of the above"]";"{"Q0":[" Blossom"," Peaceful"," River"]}"
8466;58ee9ca4ac62dc00019367b7;12;audio-keyboard-response;NULL;NULL;NULL;Cradle;NULL;NULL
8467;58ee9ca4ac62dc00019367b7;13;survey-multi-select;8756;NULL;Ind;Cradle;"[" Staircase"," Mockery"," Departure"," Toxin"," Quarrel"," Hero"," Red"," Bird"," Circle"," Cradle"," Arrival"," Jungle"," Sigh"," Ocean"," Narrowness"," None of the above"]";"{"Q0":[" None of the above"]}"
8468;58ee9ca4ac62dc00019367b7;14;audio-keyboard-response;NULL;NULL;NULL;Rushed;NULL;NULL
8469;58ee9ca4ac62dc00019367b7;15;survey-multi-select;6941;NULL;Icon2;Rushed;"[" Bird"," Basement"," Blossom"," Mischeif"," Jungle"," River"," Quarrel"," Mockery"," Staircase"," Devotion"," Strength"," Wideness"," Circle"," Rushed"," Celebration"," None of the above"]";"{"Q0":[" Rushed"]}"
8470;58ee9ca4ac62dc00019367b7;16;audio-keyboard-response;NULL;NULL;NULL;Red;NULL;NULL
8471;58ee9ca4ac62dc00019367b7;17;survey-multi-select;5408;NULL;Ind;Red;"[" River"," Red"," Angel"," Quarrel"," Arrival"," Celebration"," Ocean"," Blue"," Wideness"," Hero"," Rushed"," Sigh"," Fight"," Bird"," Toxin"," None of the above"]";"{"Q0":[" Fight"]}"
8472;58ee9ca4ac62dc00019367b7;18;audio-keyboard-response;NULL;NULL;NULL;Celebration;NULL;NULL
8473;58ee9ca4ac62dc00019367b7;19;survey-multi-select;5129;NULL;Icon1;Celebration;"[" Sigh"," Toxin"," Wideness"," Mischeif"," Cradle"," Ocean"," Fight"," Quarrel"," Blue"," Jungle"," Staircase"," Devotion"," Arrival"," Bird"," Angel"," None of the above"]";"{"Q0":[" Mischeif"]}"
8474;58ee9ca4ac62dc00019367b7;20;audio-keyboard-response;NULL;NULL;NULL;Arrival;NULL;NULL
8475;58ee9ca4ac62dc00019367b7;21;survey-multi-select;6817;NULL;Icon1;Arrival;"[" Mockery"," Blossom"," Jungle"," Toxin"," Mischeif"," Devotion"," Cradle"," Ocean"," Circle"," Needle"," Arrival"," Celebration"," Angel"," Strength"," Bird"," None of the above"]";"{"Q0":[" Arrival"]}"
8476;58ee9ca4ac62dc00019367b7;22;audio-keyboard-response;NULL;NULL;NULL;Basement;NULL;NULL
8477;58ee9ca4ac62dc00019367b7;23;survey-multi-select;7553;NULL;Icon2;Basement;"[" Arrival"," Mockery"," Angel"," Bird"," Rushed"," Sigh"," River"," Wideness"," Mischeif"," Devotion"," Hero"," Needle"," Narrowness"," Red"," Jungle"," None of the above"]";"{"Q0":[" None of the above"]}"
8478;58ee9ca4ac62dc00019367b7;24;audio-keyboard-response;NULL;NULL;NULL;Circle;NULL;NULL
8479;58ee9ca4ac62dc00019367b7;25;survey-multi-select;9363;NULL;Icon2;Circle;"[" Staircase"," Blossom"," Quarrel"," Narrowness"," Blue"," Toxin"," Mockery"," Strength"," Fight"," River"," Departure"," Celebration"," Circle"," Sigh"," Red"," None of the above"]";"{"Q0":[" Circle"]}"
8480;58ee9ca4ac62dc00019367b7;26;audio-keyboard-response;NULL;NULL;NULL;Bird;NULL;NULL
8481;58ee9ca4ac62dc00019367b7;27;survey-multi-select;8708;NULL;Icon2;Bird;"[" Bird"," Blossom"," Departure"," Cradle"," Quarrel"," Jungle"," River"," Fight"," Red"," Devotion"," Ocean"," Sigh"," Needle"," Wideness"," Toxin"," None of the above"]";"{"Q0":[" Departure"]}"
8482;58ee9ca4ac62dc00019367b7;28;audio-keyboard-response;NULL;NULL;NULL;Blue;NULL;NULL
8483;58ee9ca4ac62dc00019367b7;29;survey-multi-select;89606;NULL;Ind;Blue;"[" Jungle"," Angel"," Basement"," Narrowness"," Hero"," Wideness"," Bird"," Peaceful"," River"," Toxin"," Devotion"," Blossom"," Rushed"," Staircase"," Celebration"," None of the above"]";"{"Q0":[" None of the above"]}"
8484;58ee9ca4ac62dc00019367b7;30;audio-keyboard-response;NULL;NULL;NULL;"Musical Clock";NULL;NULL
8485;58ee9ca4ac62dc00019367b7;31;survey-multi-select;6225;NULL;Icon1;"Musical Clock";"[" Fight"," Jungle"," Departure"," Strength"," Toxin"," Cradle"," Circle"," Celebration"," Basement"," Blue"," Rushed"," Arrival"," Narrowness"," Sigh"," Mockery"," None of the above"]";"{"Q0":[" None of the above"]}"
8486;58ee9ca4ac62dc00019367b7;32;audio-keyboard-response;NULL;NULL;NULL;Mischief;NULL;NULL
8487;58ee9ca4ac62dc00019367b7;33;survey-multi-select;7393;NULL;Ind;Mischief;"[" River"," Needle"," Blossom"," Red"," Basement"," Circle"," Departure"," Rushed"," Devotion"," Wideness"," Mischeif"," Blue"," Celebration"," Fight"," Mockery"," None of the above"]";"{"Q0":[" Rushed"]}"
8488;58ee9ca4ac62dc00019367b7;34;audio-keyboard-response;NULL;NULL;NULL;Wideness;NULL;NULL
8489;58ee9ca4ac62dc00019367b7;35;survey-multi-select;6256;NULL;Icon2;Wideness;"[" Jungle"," Hero"," Staircase"," Sigh"," Mockery"," Circle"," Arrival"," Cradle"," Rushed"," Basement"," Toxin"," Blossom"," Departure"," Strength"," Ocean"," None of the above"]";"{"Q0":[" Departure"]}"
8490;58ee9ca4ac62dc00019367b7;36;audio-keyboard-response;NULL;NULL;NULL;Sigh;NULL;NULL
8491;58ee9ca4ac62dc00019367b7;37;survey-multi-select;5770;NULL;Icon1;Sigh;"[" Needle"," River"," Circle"," Staircase"," Cradle"," Angel"," Mischeif"," Basement"," Celebration"," Hero"," Strength"," Bird"," Narrowness"," Departure"," Sigh"," None of the above"]";"{"Q0":[" None of the above"]}"
8492;58ee9ca4ac62dc00019367b7;38;audio-keyboard-response;NULL;NULL;NULL;Hero;NULL;NULL
8493;58ee9ca4ac62dc00019367b7;39;survey-multi-select;4386;NULL;Ind;Hero;"[" Strength"," River"," Arrival"," Peaceful"," Narrowness"," Staircase"," Toxin"," Basement"," Blue"," Ocean"," Celebration"," Circle"," Devotion"," Mischeif"," Wideness"," None of the above"]";"{"Q0":[" Arrival"]}"
8494;58ee9ca4ac62dc00019367b7;40;audio-keyboard-response;NULL;NULL;NULL;Fight;NULL;NULL
8495;58ee9ca4ac62dc00019367b7;41;survey-multi-select;6070;NULL;Icon1;Fight;"[" Departure"," Devotion"," Angel"," Red"," Cradle"," Mischeif"," Toxin"," Hero"," Bird"," Needle"," River"," Celebration"," Circle"," Sigh"," Blossom"," None of the above"]";"{"Q0":[" None of the above"]}"
8496;58ee9ca4ac62dc00019367b7;42;audio-keyboard-response;NULL;NULL;NULL;Ocean;NULL;NULL
8497;58ee9ca4ac62dc00019367b7;43;survey-multi-select;6154;NULL;Icon1;Ocean;"[" Basement"," Needle"," Bird"," Ocean"," Sigh"," Mischeif"," Angel"," Strength"," Blue"," Staircase"," Wideness"," Toxin"," Narrowness"," Departure"," Arrival"," None of the above"]";"{"Q0":[" None of the above"]}"
8498;58ee9ca4ac62dc00019367b7;44;audio-keyboard-response;NULL;NULL;NULL;Needle;NULL;NULL
8499;58ee9ca4ac62dc00019367b7;45;survey-multi-select;3640;NULL;Icon2;Needle;"[" Departure"," Circle"," Toxin"," Sigh"," Angel"," Jungle"," Needle"," Celebration"," Narrowness"," Wideness"," Red"," Mischeif"," Quarrel"," Bird"," Devotion"," None of the above"]";"{"Q0":[" Quarrel"]}"
8500;58ee9ca4ac62dc00019367b7;46;audio-keyboard-response;NULL;NULL;NULL;Jungle;NULL;NULL
8501;58ee9ca4ac62dc00019367b7;47;survey-multi-select;5269;NULL;Icon1;Jungle;"[" Devotion"," River"," Mischeif"," Basement"," Quarrel"," Narrowness"," Red"," Hero"," Jungle"," Angel"," Blue"," Strength"," Needle"," Celebration"," Circle"," None of the above"]";"{"Q0":[" Narrowness"]}"
8502;58ee9ca4ac62dc00019367b7;48;audio-keyboard-response;NULL;NULL;NULL;River;NULL;NULL
8503;58ee9ca4ac62dc00019367b7;49;survey-multi-select;2662;NULL;Icon2;River;"[" Celebration"," Angel"," Toxin"," Jungle"," Arrival"," Quarrel"," Red"," Narrowness"," Blue"," Basement"," Ocean"," Needle"," Fight"," Mischeif"," Cradle"," None of the above"]";"{"Q0":[" Fight"]}"
8504;58ee9ca4ac62dc00019367b7;50;audio-keyboard-response;NULL;NULL;NULL;Staircase;NULL;NULL
8505;58ee9ca4ac62dc00019367b7;51;survey-multi-select;3575;NULL;Icon2;Staircase;"[" Bird"," Arrival"," Quarrel"," Fight"," Needle"," Mockery"," Red"," Rushed"," Blossom"," Mischeif"," Ocean"," Wideness"," Sigh"," Celebration"," Narrowness"," None of the above"]";"{"Q0":[" None of the above"]}"
8506;58ee9ca4ac62dc00019367b7;52;audio-keyboard-response;NULL;NULL;NULL;Quarrel;NULL;NULL
8507;58ee9ca4ac62dc00019367b7;53;survey-multi-select;313486;NULL;Icon1;Quarrel;"[" Basement"," Wideness"," Staircase"," Angel"," Peaceful"," Jungle"," Blossom"," Mockery"," Ocean"," Mischeif"," Strength"," River"," Toxin"," Red"," Narrowness"," None of the above"]";"{"Q0":[" None of the above"]}"
8508;58ee9ca4ac62dc00019367b7;54;audio-keyboard-response;NULL;NULL;NULL;Narrowness;NULL;NULL
8509;58ee9ca4ac62dc00019367b7;55;survey-multi-select;8818;NULL;Icon2;Narrowness;"[" Red"," Arrival"," Strength"," Mockery"," Departure"," Staircase"," Basement"," Fight"," Celebration"," Hero"," Devotion"," Circle"," Needle"," Blossom"," Blue"," None of the above"]";"{"Q0":[" None of the above"]}"
